стимул,ассоциация,частота,часть речи стимула,граммемы стимула,лемма,часть речи ассоциации,граммемы ассоциации,эпидигматика и формальная связь,RuWordNet,сем.группа стимула_НКРЯ,сем.группа ассоциации_НКРЯ,общая ЛСГ,FB_точные примеры,FB_констр стимула,FB_констр ассоциации,FB_ пересечение,FB_ ролевая связь,синтаксическая разметка,устойчивость,концептуальная частота,Dice Score,Delta P,PMI,Wu Palmer,косинусное сходство_Sentence‑BERT ,тип связи																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
"анализ,ситуации,4,S,""S,муж,неод=(вин,ед|им,ед)"",ситуация,S,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,7.0,0.01670644391408115,0.01335631088981001,4.355610978408483,0.0,0.6237253546714783,синтагматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,доктор,1,S,""S,муж,неод=(вин,ед|им,ед)"",доктор,S,""S,муж,од=им,ед"", ,,непредметные имена: ментальная сфера,предметные имена: лица, , ,,, ,, ,нет,2.0,0.006493506493506494,0.003775333198998886,4.083032799903817,0.0,0.4043442606925964,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,документа,1,S,""S,муж,неод=(вин,ед|им,ед)"",документ,S,""S,муж,неод=род,ед"", ,,непредметные имена: ментальная сфера,""предметные имена: имена классов, предметные имена: тексты"", , ,,, ,,атрибутивное,нет,2.0,0.004415011037527594,0.00318856779387784,2.284512535220975,0.0,0.6971562504768372,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,документы,1,S,""S,муж,неод=(вин,ед|им,ед)"",документ,S,""S,муж,неод=(вин,мн|им,мн)"", ,,непредметные имена: ментальная сфера,""предметные имена: имена классов, предметные имена: тексты"", , ,,, ,, ,нет,2.0,0.004415011037527594,0.00318856779387784,2.284512535220975,0.0,0.5660989880561829,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,домашнее задание,1,S,""S,муж,неод=(вин,ед|им,ед)"",домашний задание,A + S,""A=(вин,ед,полн,сред|им,ед,полн,сред) + S,сред,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.003853564547206166,0.001965564765351719,5.63146942459986,0.0,0.7074275016784668,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,досмотр,1,S,""S,муж,неод=(вин,ед|им,ед)"",досмотр,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.003976143141153081,0.001997938029082536,7.953397519487222,0.1428571428571428,0.7512264251708984,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,его,1,S,""S,муж,неод=(вин,ед|им,ед)"",он,SPRO / APRO,""SPRO,ед,3-л,муж=(вин|род) / SPRO,ед,3-л,сред=(вин|род) / APRO=(пр,мн|дат,мн|род,мн|твор,мн|им,мн|им,ед,жен|вин,ед,муж,од|род,ед,муж|род,ед,сред|вин,ед,сред|им,ед,сред|пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен|пр,ед,муж|пр,ед,сред|дат,ед,муж|дат,ед,сред|вин,ед,жен|вин,мн,неод|вин,ед,муж,неод|им,ед,муж|твор,ед,муж|твор,ед,сред|вин,мн,од|пр,мн,сред|вин,мн,сред|дат,мн,сред|род,мн,сред|твор,мн,сред|им,мн,сред|пр,мн,муж|вин,мн,муж|вин,ед,муж|дат,мн,муж)"", ,,непредметные имена: ментальная сфера,предметные имена: лица, , ,,99i14_вожжа ему под хвост попала"; 99i5_только его и видели; 99i1_голова/башка/котелок у него варит; 99i28_бог/кто его знает; 99i8_ему нечего терять; 99i3_он все свое толкует, ,, ,нет,1.0,0.002849002849002849,0.001595295561430508,2.288061602302046,0.0,0.5374099016189575,не определена;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,жизни,1,S,""S,муж,неод=(вин,ед|им,ед)"",жизнь,S,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,""непредметные имена: время, непредметные имена: бытийная сфера"", , ,,99i3_возвращать что-л. к жизни"; 99i12_брать все / многое от жизни; 99i5.2_жизнь на колесах; 99i1_лишить кого-л. жизни; 99i1_кончить (жизнь/век); 99i2_кончить с жизнью/с собой; 99i1_вызвать что-л. к жизни; 99i1_провести резолюцию/решение в жизнь; 99i1_возвратить кого-л. к жизни; 99i1_дорого продать свою жизнь, ,,атрибутивное,нет,1.0,0.0008153281695882593,-0.001947553488110702,-0.978817232481163,0.1818181818181818,0.5380751490592957,синтаксический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,задание,1,S,""S,муж,неод=(вин,ед|им,ед)"",задание,S,""S,сред,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.001846722068328716,0.0008244072188404446,0.763572960607205,0.0,0.6984821557998657,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,задачи,1,S,""S,муж,неод=(вин,ед|им,ед)"",задача,S,""S,жен,неод=(вин,мн|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,99i12_иметь целью / задачей [с]делать что-л., ,,атрибутивное,нет,1.0,0.001471670345842531,0.0002659684194838631,0.205204669897762,0.0,0.6246616840362549,синтаксический / тематический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,знание,1,S,""S,муж,неод=(вин,ед|им,ед)"",знание,S,""S,сред,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,""непредметные имена: отглагольные, непредметные имена: ментальная сфера"",непредметные имена: ментальная сфера, ,,, ,, ,нет,1.0,0.001751313485113835,0.0007050308088330595,0.624722592159275,0.0,0.5761483907699585,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,значение,1,S,""S,муж,неод=(вин,ед|им,ед)"",значение,S,""S,сред,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,99i1_придавать (большое) значение чему-л."; 99i2_не придать значения чему-л., ,, ,нет,1.0,0.003305785123966942,0.001791558472798582,3.225477064924023,0.0,0.6823656558990479,парадигматический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,информации,1,S,""S,муж,неод=(вин,ед|им,ед)"",информация,S,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,, ,,атрибутивное,нет,2.0,0.004449388209121246,0.003202731096760072,2.309541329712498,0.0,0.7508114576339722,синтаксический / тематический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,информация,1,S,""S,муж,неод=(вин,ед|им,ед)"",информация,S,""S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,, ,, ,нет,2.0,0.004449388209121246,0.003202731096760072,2.309541329712498,0.0,0.7563369274139404,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,исселдование,1,S,""S,муж,неод=(вин,ед|им,ед)"",исселдование,S,""S,сред,неод=(вин,ед|им,ед) / S,ед,сред,неод=(вин|им)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.5622501373291016,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,клинический,1,S,""S,муж,неод=(вин,ед|им,ед)"",клинический,A,""A=(вин,ед,полн,муж,неод|им,ед,полн,муж)"", ,,непредметные имена: ментальная сфера,прилагательные: относительные, , ,,, ,,атрибутивное: определительное,коллокация,1.0,0.003992015968063872,0.002001984687048888,8.953397519487222,0.0,0.4863685071468353,синтагматический / коллокативный";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,композиция,1,S,""S,муж,неод=(вин,ед|им,ед)"",композиция,S,""S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,""предметные имена: вещества_материалы, предметные имена: тексты"", , ,,, ,, ,нет,1.0,0.00392156862745098,0.001983774726200304,6.493965900849925,0.0,0.6648541688919067,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,конкурентов,1,S,""S,муж,неод=(вин,ед|им,ед)"",конкурент,S,""S,муж,од=(вин,мн|род,мн)"", ,,непредметные имена: ментальная сфера,предметные имена: лица, , ,,, ,,атрибутивное,нет,1.0,0.00396039603960396,0.001993891371116184,7.368435018766066,0.0,0.5158346891403198,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,контекст,1,S,""S,муж,неод=(вин,ед|им,ед)"",контекст,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,предметные имена: тексты, , ,,, ,, ,нет,1.0,0.003773584905660377,0.001943308146536783,4.999201209100347,0.0,0.4719540774822235,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,краткий,1,S,""S,муж,неод=(вин,ед|им,ед)"",краткий,A,""A=(вин,ед,полн,муж,неод|им,ед,полн,муж)"", ,,непредметные имена: ментальная сфера,""прилагательные: относительные, прилагательные: время, прилагательные: качественные"", , ,,, ,,атрибутивное: определительное,нет,1.0,0.003913894324853229,0.001981751397217128,6.368435018766066,0.0,0.5617411136627197,синтагматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,крвои,1,S,""S,муж,неод=(вин,ед|им,ед)"",крвои,S / V,""S,муж,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S,жен,неод=(вин,мн|род,ед|им,мн) / S,муж,неод=(вин,мн|им,мн) / V,несов,пе=ед,пов,2-л / V,сов,пе=ед,пов,2-л / S,имя,муж,од=им,мн"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.4302970767021179,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,критический анализ,1,S,""S,муж,неод=(вин,ед|им,ед)"",критический анализ,A + S,""A=(вин,ед,полн,муж,неод|им,ед,полн,муж) + S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,коллокация (вн. структура),1.0,0.004,0.002004008016032064,9.953397519487222,0.9230769230769231,0.7995720505714417,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,кроаи,1,S,""S,муж,неод=(вин,ед|им,ед)"",кроаи,S,""S,сред,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S,гео,ед,муж,неод=(пр|вин|дат|род|твор|им) / S,гео,жен,неод=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S=(вин,ед,муж,неод|пр,мн,мж,од|пр,ед,мж,од|вин,мн,мж,од|вин,ед,мж,од|дат,мн,мж,од|дат,ед,мж,од|род,мн,мж,од|род,ед,мж,од|твор,мн,мж,од|твор,ед,мж,од|им,мн,мж,од|им,ед,мж,од|пр,мн,муж,неод|пр,ед,муж,неод|вин,мн,муж,неод|дат,мн,муж,неод|дат,ед,муж,неод|род,мн,муж,неод|род,ед,муж,неод|твор,мн,муж,неод|твор,ед,муж,неод|им,мн,муж,неод|им,ед,муж,неод|пр,мн,сред,неод|пр,ед,сред,неод|вин,мн,сред,неод|вин,ед,сред,неод|дат,мн,сред,неод|дат,ед,сред,неод|род,мн,сред,неод|род,ед,сред,неод|твор,мн,сред,неод|твор,ед,сред,неод|им,мн,сред,неод|им,ед,сред,неод)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.5782182216644287,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,кров,1,S,""S,муж,неод=(вин,ед|им,ед)"",кров,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,""предметные имена: части, предметные имена: части зданий, предметные имена: пространство_место"", , ,,, ,, ,нет,1.0,0.00398406374501992,0.001999961358065712,8.368435018766066,0.0,0.3957324624061584,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,лист,1,S,""S,муж,неод=(вин,ед|им,ед)"",лист,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,""непредметные имена: мереология_часть_квант_множество, предметные имена: кванты_порции вещества, предметные имена: части, предметные имена: части растений, непредметные имена: единица измерения"", , ,,""99i2_дрожать, как осиновый лист";" 99i1_пристать как банный лист"", ,, ,нет,1.0,0.002111932418162619,0.001099579960552383,1.146042597429618,0.0,0.5773429870605469,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,личности,1,S,""S,муж,неод=(вин,ед|им,ед)"",личность,S,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,предметные имена: лица, , ,,99i1_установить чью-л. личность, ,,атрибутивное,нет,1.0,0.002932551319648094,0.001635762141094028,2.43769768120318,0.0,0.6341928243637085,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,логика,1,S,""S,муж,неод=(вин,ед|им,ед)"",логика,S,""S,жен,неод=им,ед / S,муж,од=(вин,ед|род,ед)"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,, ,, ,нет,1.0,0.003838771593090211,0.001961518107385368,5.493965900849925,0.1818181818181818,0.6067172884941101,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,логическая операция,1,S,""S,муж,неод=(вин,ед|им,ед)"",логический операция,A + S,""A=им,ед,полн,жен + S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.5621322393417358,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мат,1,S,""S,муж,неод=(вин,ед|им,ед)"",мат,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,""непредметные имена: свет, предметные имена: инструменты и приспособления, предметные имена: вещества_материалы"", , ,,99i3_кричать благим матом, ,, ,нет,1.0,0.003816793893129771,0.00195544812043584,5.309541329712498,0.0,0.6693927645683289,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,матанализ,1,S,""S,муж,неод=(вин,ед|им,ед)"",матанализ,S,""S,муж,неод=(вин,ед|им,ед)"",эпидигматическая,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.9133022427558899,эпидигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,математика,1,S,""S,муж,неод=(вин,ед|им,ед)"",математика,S,""S,жен,неод=им,ед / S,муж,од=(вин,ед|род,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,,атрибутивное,нет,1.0,0.002288329519450801,0.001247282976324233,1.402650734103979,0.1818181818181818,0.6466930508613586,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,материалов,1,S,""S,муж,неод=(вин,ед|им,ед)"",материал,S,""S,муж,неод=род,мн"", ,,непредметные имена: ментальная сфера,""предметные имена: имена классов, предметные имена: тексты, предметные имена: вещества_материалы"", , ,,, ,,атрибутивное,нет,1.0,0.002976190476190476,0.001655995430925788,2.518769291850497,0.0,0.5991451144218445,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,медецина,1,S,""S,муж,неод=(вин,ед|им,ед)"",медецин,S,""S,гео,муж,неод=род,ед"", ,,непредметные имена: ментальная сфера,, , ,,, ,,атрибутивное,нет,1.0,0.00398406374501992,0.001999961358065712,8.368435018766066,0.0,0.430144876241684,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,медецинский,1,S,""S,муж,неод=(вин,ед|им,ед)"",медецинский,S / A,""S,муж,неод=(вин,ед|им,ед) / A=(вин,ед,полн,муж,неод|им,ед,полн,муж)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.003992015968063872,0.002001984687048888,8.953397519487222,0.0,0.5147373676300049,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,медицина,1,S,""S,муж,неод=(вин,ед|им,ед)"",медицина,S,""S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.003656307129798903,0.001908911553822791,4.368435018766066,0.2,0.4544508457183838,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,меж,1,S,""S,муж,неод=(вин,ед|им,ед)"",меж,PR / S,""PR= / S,жен,неод=род,мн"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.6663001775741577,не определена";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,метаданных,1,S,""S,муж,неод=(вин,ед|им,ед)"",метаданные,S,""S,мн,неод=(пр|вин|род)"", ,,непредметные имена: ментальная сфера,предметные имена: множества и совокупности объектов, , ,,, ,,атрибутивное,нет,1.0,0.003992015968063872,0.002001984687048888,8.953397519487222,0.0,0.546929121017456,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,метод,1,S,""S,муж,неод=(вин,ед|им,ед)"",метод,S,""S,муж,неод=(вин,ед|им,ед) / S,жен,неод=род,мн"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,4.0,0.01036269430051814,0.007471756567653907,3.86064037856737,0.0,0.6870847940444946,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,меты,1,S,""S,муж,неод=(вин,ед|им,ед)"",мета,S,""S,жен,неод=(вин,мн|род,ед|им,мн)"", ,,непредметные имена: ментальная сфера,""предметные имена: лица, имена собственные: имена собственные"", , ,,, ,,атрибутивное,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.642681896686554,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мозг,1,S,""S,муж,неод=(вин,ед|им,ед)"",мозг,S,""S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,""предметные имена: множества и совокупности объектов, предметные имена: вещества_материалы, непредметные имена: мереология_часть_квант_множество, предметные имена: части, непредметные имена: ментальная сфера"",непредметные имена: ментальная сфера, ,,99i1_шевелить мозгами, ,, ,нет,1.0,0.002,0.0009923435244440543,0.9847307262920139,0.0,0.4800302386283875,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мозговой штурм,1,S,""S,муж,неод=(вин,ед|им,ед)"",мозговой штурм,A + S,""A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен) + S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,коллокация (вн. структура),1.0,0.003976143141153081,0.001997938029082536,7.953397519487222,0.1666666666666667,0.6051032543182373,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,молекула,1,S,""S,муж,неод=(вин,ед|им,ед)"",молекула,S,""S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.003952569169960474,0.001991868042133008,7.146042597429618,0.0,0.3842512965202332,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,моси,1,S,""S,муж,неод=(вин,ед|им,ед)"",моси,S,""S,имя,мж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) / S,мн,неод=(вин|им) / S,гео,ед,жен,неод=(пр|дат|род) / S,муж,од=им,мн / S,имя,муж,од=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / S,имя,жен,од=(род,ед|им,мн) / S,имя,муж,од=(род,ед|им,мн) / S,имя,муж,од=им,мн"", ,,непредметные имена: ментальная сфера,, , ,,, ,,атрибутивное,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.4503970742225647,синтаксический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мочи и крови,1,S,""S,муж,неод=(вин,ед|им,ед)"",мочь и кровь,S / V + CONJ / INTJ / S / PART + S / V,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) / S,ед,жен,неод=род / V,несов,пе=ед,пов,2-л + CONJ= / INTJ= / S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед) / PART= + S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) / V,несов,нп=ед,пов,2-л"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.2648875117301941,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мысли,1,S,""S,муж,неод=(вин,ед|им,ед)"",мысль,S / V,""S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн) / V,несов,пе=ед,пов,2-л"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,99i2_мысли разбежались (у кого-л.)"; 99i21_держать что-л. в мыслях; 99i8_подать идею/мысль кому-л.; 99i10_[не] иметь что-л. в мыслях; 99i1_настраивать себя [свои мысли] на веселый [грустный] лад; 99i1_вложить мысли / слова в уста кого-л., ,, ,нет,2.0,0.003445305770887166,0.002672618903167955,1.582710112680004,0.2,0.5784789323806763,парадигматический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,мысль,1,S,""S,муж,неод=(вин,ед|им,ед)"",мысль,S,""S,жен,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера,непредметные имена: ментальная сфера, ,,99i2_мысли разбежались (у кого-л.)"; 99i21_держать что-л. в мыслях; 99i8_подать идею/мысль кому-л.; 99i10_[не] иметь что-л. в мыслях; 99i1_настраивать себя [свои мысли] на веселый [грустный] лад; 99i1_вложить мысли / слова в уста кого-л., ,, ,нет,2.0,0.003445305770887166,0.002672618903167955,1.582710112680004,0.2,0.5944929122924805,парадигматический;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,на гемоглобин,1,S,""S,муж,неод=(вин,ед|им,ед)"",на гемоглобин,PR / PART + S,""PR= / PART= + S,муж,неод=(вин,ед|им,ед)"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.0,0.2436543256044388,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,наблюдение,1,S,""S,муж,неод=(вин,ед|им,ед)"",наблюдение,S,""S,сред,неод=(вин,ед|им,ед)"", ,гипероним,непредметные имена: ментальная сфера,""непредметные имена: восприятие, непредметные имена: отглагольные"", , ,,, ,, ,нет,1.0,0.003795066413662239,0.001949378133486312,5.146042597429618,0.9090909090909091,0.7726479768753052,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,научная работа,1,S,""S,муж,неод=(вин,ед|им,ед)"",научный работа,A + S,""A=им,ед,полн,жен + S,жен,неод=им,ед"", ,,непредметные имена: ментальная сфера,, , ,,, ,, ,нет,1.0,0.004,0.002004008016032064,9.953397519487222,0.8333333333333334,0.7096467018127441,составная";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,нейросетей,1,S,""S,муж,неод=(вин,ед|им,ед)"",нейросеть,S,""S,жен,неод=род,мн"", ,,непредметные имена: ментальная сфера,, , ,,, ,,атрибутивное,нет,1.0,0.00398406374501992,0.001999961358065712,8.368435018766066,0.0,0.3932594060897827,парадигматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,неточен,1,S,""S,муж,неод=(вин,ед|им,ед)"",неточный,A,""A=ед,кр,муж"", ,,непредметные имена: ментальная сфера,прилагательные: качественные, , ,,, ,,атрибутивное: определительное,нет,1.0,0.00396039603960396,0.001993891371116184,7.368435018766066,0.0,0.6050238013267517,синтагматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"анализ,нормальный,1,S,""S,муж,неод=(вин,ед|им,ед)"",нормальный,A,""A=(вин,ед,полн,муж,неод|им,ед,полн,муж)"", ,,непредметные имена: ментальная сфера,""прилагательные: качественные, прилагательные: относительные, прилагательные: качества человека"", , ,,, ,,атрибутивное: определительное,нет,3.0,0.01060070671378092,0.005882530993172927,5.472270829750606,0.0,0.5921201705932617,синтагматический";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
